1769.98	1768.91	1767.83	1766.76	1765.69	1764.62	1763.54	1762.47	1761.4	1760.32	1759.25	1758.18	1757.1	1756.03	1754.95	1753.88	1752.8	1751.73	1750.65	1749.58	1748.51	1747.43	1746.35	1745.27	1744.2	1743.12	1742.04	1740.97	1739.89	1738.81	1737.73	1736.65	1735.57	1734.5	1733.42	1732.34	1731.26	1730.18	1729.1	1728.02	1726.94	1725.86	1724.78	1723.7	1722.62	1721.53	1720.45	1719.38	1718.29	1717.21	1716.13	1715.05	1713.96	1712.87	1711.8	1710.71	1709.62	1708.54	1707.46	1706.37	1705.29	1704.2	1703.12	1702.03	1700.95	1699.86	1698.78	1697.69	1696.6	1695.52	1694.43	1693.34	1692.25	1691.16	1690.08	1688.99	1687.9	1686.81	1685.72	1684.63	1683.54	1682.46	1681.36	1680.28	1679.18	1678.1	1677	1675.91	1674.82	1673.73	1672.64	1671.55	1670.45	1669.36	1668.27	1667.18	1666.08	1664.99	1663.89	1662.8	1661.7	1660.61	1659.51	1658.42	1657.33	1656.23	1655.14	1654.04	1652.95	1651.85	1650.75	1649.66	1648.56	1647.46	1646.37	1645.26	1644.17	1643.07	1641.97	1640.88	1639.78	1638.68	1637.58	1636.48	1635.38	1634.28	1633.18	1632.08	1630.98	1629.88	1628.78	1627.67	1626.57	1625.48	1624.37	1623.27	1622.17	1621.07	1619.96	1618.85	1617.75	1616.65	1615.55	1614.44	1613.34	1612.23	1611.13	1610.03	1608.92	1607.81	1606.71	1605.6	1604.5	1603.39	1602.29	1601.17	1600.07	1598.96	1597.85	1596.75	1595.64	1594.53	1593.42	1592.31	1591.2	1590.09	1589.45	1588.35	1587.25	1586.15	1585.05	1583.95	1582.84	1581.74	1580.64	1579.54	1578.43	1577.33	1576.22	1575.12	1574.02	1572.91	1571.81	1570.7	1569.6	1568.5	1567.39	1566.28	1565.17	1564.07	1562.96	1561.86	1560.75	1559.64	1558.53	1557.42	1556.32	1555.21	1554.1	1552.99	1551.89	1550.78	1549.67	1548.56	1547.45	1546.33	1545.22	1544.11	1543	1541.89	1540.78	1539.67	1538.55	1537.44	1536.33	1535.22	1534.1	1532.99	1531.87	1530.76	1529.65	1528.53	1527.42	1526.31	1525.2	1524.08	1522.96	1521.85	1520.73	1519.61	1518.49	1517.38	1516.26	1515.14	1514.03	1512.91	1511.79	1510.67	1509.55	1508.43	1507.32	1506.2	1505.08	1503.96	1502.84	1501.71	1500.6	1499.48	1498.36	1497.23	1496.11	1494.99	1493.87	1492.74	1491.62	1490.5	1489.38	1488.25	1487.13	1486.01	1484.88	1483.75	1482.64	1481.51	1480.38	1479.26	1478.13	1477	1475.88	1474.76	1473.62	1472.5	1471.37	1470.24	1469.12	1467.99	1466.86	1465.74	1464.6	1463.48	1462.35	1461.21	1460.09	1458.95	1457.83	1456.7	1455.57	1454.43	1453.3	1452.17	1451.04	1449.91	1448.77	1447.65	1446.51	1445.38	1444.24	1443.11	1441.97	1440.84	1439.7	1438.57	1437.44	1436.3	1435.17	1434.03	1432.9	1431.76	1430.63	1429.49	1428.35	1427.22	1426.07	1424.94	1423.8	1422.66	1421.53	1420.38	1419.25	1418.11	1416.96	1415.83	1414.69	1413.54	1412.41	1411.27	1410.12	1408.98	1407.84	1406.7	1405.56	1404.42	1403.28	1402.13	1400.99	1399.85	1398.7	1397.55	1396.41	1395.27	1394.13	1392.98	1391.83	1390.69	1389.54	1388.4	1387.25	1386.1	1384.96	1383.81	1382.67	1381.52	1380.37	1379.22	1378.07	1376.92	1375.78	1374.63	1373.48	1372.33	1371.18	1370.03	1368.88	1367.72	1366.57	1365.42	1364.27	1363.12	1361.97	1360.82	1359.67	1358.51	1357.36	1356.21	1355.05	1353.9	1352.75	1351.59	1350.44	1349.28	1348.13	1346.97	1345.81	1344.66	1343.5	1342.35	1341.19	1340.04	1338.88	1337.72	1336.57	1335.41	1334.25	1333.09	1331.93	1330.77	1329.61	1328.46	1327.3	1326.13	1324.97	1323.81	1322.65	1321.5	1320.33	1319.17	1318	1316.84	1315.69	1314.52	1313.36	1312.19	1311.03	1309.87	1308.7	1307.54	1306.37	1305.21	1304.04	1302.88	1301.72	1300.55	1299.38	1298.22	1297.05	1295.88	1294.71	1293.55	1292.38	1291.21	1290.05	1288.87	1287.71	1286.54	1285.37	1284.2	1283.03	1281.86	1280.69	1279.52	1278.35	1277.18	1276.01	1274.84	1273.66	1272.49	1271.32	1270.15	1268.97	1267.8	1266.62	1265.46	1264.28	1263.11	1261.93	1260.76	1259.58	1258.41	1257.23	1256.06	1254.88	1253.7	1252.52	1251.35	1250.18	1248.99	1247.82	1246.64	1245.46	1244.28	1243.1	1241.93	1240.74	1239.57	1238.39	1237.2	1236.03	1234.85	1233.66	1232.48	1231.31	1230.12	1228.94	1227.76	1226.57	1225.39	1224.21	1223.02	1221.84	1220.66	1219.48	1218.29	1217.1	1215.92	1214.74	1213.55	1212.36	1211.18	1209.99	1208.81	1207.61	1206.43	1205.24	1204.06	1202.87	1201.68	1200.49	1199.3	1198.11	1196.93	1195.74	1194.55	1193.36	1192.16	1190.97	1189.78	1188.59	1187.4	1186.21	1185.02	1183.83	1182.64	1181.45	1180.25	1179.06	1177.87	1176.67	1175.48	1174.28	1173.09	1171.89	1170.7	1169.5	1168.31	1167.11	1165.92	1164.72	1163.52	1162.33	1161.13	1159.93	1158.73	1157.53	1156.33	1155.13	1153.93	1152.73	1151.54	1150.34	1149.14	1147.94	1146.74	1145.54	1144.33	1143.13	1141.94	1140.73	1139.53	1138.33	1137.12	1135.92	1134.72	1133.52	1132.31	1131.1	1129.91	1128.7	1127.49	1126.28	1125.09	1123.88	1122.67	1121.46	1120.26	1119.05	1117.84	1116.64	1115.43	1114.22	1113.02	1111.81	1110.6	1109.39	1108.18	1106.97	1105.76	1104.55	1103.34	1102.13	1100.92	1099.71	1098.5	1097.28	1096.07	1094.86	1093.65	1092.43	1091.22	1090.01	1088.79	1087.58	1086.36	1085.15	1083.94	1082.73	1081.5	1080.29	1079.07	1077.86	1076.64	1075.43	1074.21	1072.99	1071.77	1070.56	1069.34	1068.12	1066.91	1065.68	1064.47	1063.24	1062.03	1060.81	1059.58	1058.37	1057.15	1055.92	1054.7	1053.48	1052.26	1051.04	1049.81	1048.59	1047.37	1046.14	1044.92	1043.7	1042.48	1041.25	1040.02	1038.8	1037.57	1036.35	1035.12	1033.9	1032.67	1031.44	1030.22	1028.99	1027.77	1026.53	1025.3	1024.08	1022.85	1021.63	1020.39	1019.16	1017.93	1016.7	1015.48	1014.25	1013.02	1011.78	1010.55	1009.32	1008.09	1006.85	1005.62	1004.39	1003.16	1001.93	1000.69	999.457	998.225	996.986	995.755	994.516	993.285	992.045	990.814	989.575	988.336	987.105	985.865	984.626	983.387	982.156	980.916	979.677	978.438	977.199	975.96	974.72	973.481	972.242	971.003	969.763	968.516	967.277	966.038	964.798	963.551	962.312	961.065	959.825	958.586	957.339	956.1	954.852	953.605	952.366	951.119	949.871	948.624	947.385	946.138	944.89	943.643	942.396	941.148	939.901	938.654	937.407	936.159	934.912	933.665	932.409	931.162	929.915	928.66	927.412	926.165	924.91	923.662	922.407	921.16	919.905	918.657	917.402	916.147	914.899	913.644	912.389	911.133	909.878	908.631	907.375	906.12	904.865	903.609	902.354	901.091	899.835	898.58	897.325	896.07	894.806	893.551	892.295	891.032	889.777	888.521	887.258	886.003	884.739	883.476	882.221	880.957	879.694	878.439	877.175	875.912	874.649	873.385	872.13	870.867	869.603	868.332	867.076	865.805	864.542	863.278	862.015	860.751	859.48	858.217	856.953	855.682	854.419	853.147	851.884	850.612	849.349	848.078	846.814	845.543	844.271	843.008	841.737	840.465	839.194	837.922	836.651	835.388	834.108	832.837	831.565	830.294	829.022	827.751	826.48	825.208	823.929	822.657	821.386	820.106	818.835	817.556	816.284	815.005	813.733	812.454	811.182	809.903	808.623	807.352	806.073	804.793	803.514	802.234	800.955	799.675	798.396	797.116	795.837	794.557	793.278	791.998	790.719	789.431	788.152	786.873	785.585	784.306	783.026	781.739	780.459	779.172	777.884	776.605	775.317	774.038	772.75	771.463	770.175	768.888	767.608	766.321	765.033	763.746	762.458	761.171	759.883	758.596	757.3	756.013	754.725	753.438	752.142	750.854	749.567	748.271	746.984	745.688	744.401	743.105	741.818	740.522	739.235	737.939	736.644	735.348	734.052	732.765	731.469	730.174	728.878	727.583	726.287	724.992	723.696	722.4	721.097	719.801	718.506	717.21	715.907	714.611	713.315	712.012	710.716	709.413	708.117	706.814	705.51	704.214	702.911	701.607	700.312	699.008	697.704	696.401	695.097	693.794	692.49	691.186	689.883	688.579	687.276	685.972	684.668	683.357	682.053	680.75	679.446	678.134	676.831	675.519	674.215	672.904	671.6	670.288	668.977	667.673	666.362	665.05	663.738	662.435	661.123	659.811	658.5	657.188	655.876	654.565	653.253	651.941	650.622	649.31	647.998	646.687	645.367	644.055	642.744	641.424	640.112	638.793	637.481	636.161	634.85	633.53	632.21	630.899	629.579	628.259	626.94	625.62	624.3	622.981	621.661	620.341	619.021	617.702	616.382	615.062	613.743	612.423	611.095	609.775	608.456	607.128	605.808	604.481	603.161	601.833	600.513	Nisin	Sak P	Sak P group A	Sak P group B	BC	serotype 1/2	serotype 4	Nisin group	BC group	FTIR group	SamplesName
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	discrete	discrete	discrete	discrete	string
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																														meta	meta	meta	meta	meta	meta
